,uid,iid,rui,est,details,Iu,Ui,err
6476,98741,031298328X,0.0,0.0,{'was_impossible': False},235,86,0.0
23261,278418,0671525743,0.0,0.0,{'was_impossible': False},171,57,0.0
10051,77940,0373218397,0.0,0.0,{'was_impossible': False},62,60,0.0
26196,124942,0821770209,0.0,0.0,{'was_impossible': False},164,23,0.0
1189,87746,080213825X,0.0,0.0,{'was_impossible': False},171,36,0.0
2968,128208,0425192733,0.0,0.0,{'was_impossible': False},79,50,0.0
26197,143792,014016930X,0.0,0.0,{'was_impossible': False},69,25,0.0
33426,87746,0446671002,0.0,0.0,{'was_impossible': False},171,21,0.0
33427,263460,0446613843,0.0,0.0,{'was_impossible': False},54,30,0.0
13511,173684,0553296124,0.0,0.0,{'was_impossible': False},37,30,0.0
2966,105979,0971880107,0.0,0.0,{'was_impossible': False},182,609,0.0
26163,203968,0451162145,0.0,0.0,{'was_impossible': False},93,32,0.0
2959,212645,0671537458,0.0,0.0,{'was_impossible': False},41,47,0.0
26191,123790,0061030635,0.0,0.0,{'was_impossible': False},97,25,0.0
6492,152249,0425147584,0.0,0.0,{'was_impossible': False},43,66,0.0
13540,198711,0440213290,0.0,0.0,{'was_impossible': False},356,70,0.0
16416,269566,0451124383,0.0,0.0,{'was_impossible': False},266,29,0.0
33385,198711,0440205573,0.0,0.0,{'was_impossible': False},356,31,0.0
2937,245963,0515109509,0.0,0.0,{'was_impossible': False},146,36,0.0
26179,52584,0440224772,0.0,0.0,{'was_impossible': False},317,36,0.0
21221,124942,0446611808,7.0,0.0,{'was_impossible': False},164,59,7.0
18625,175003,0553580388,0.0,0.0,{'was_impossible': False},292,20,0.0
2930,115120,0515121495,0.0,0.0,{'was_impossible': False},241,36,0.0
33398,39646,0446609943,0.0,0.0,{'was_impossible': False},159,43,0.0
1207,75860,067101417X,0.0,0.0,{'was_impossible': False},67,40,0.0
2950,55492,031298328X,0.0,0.0,{'was_impossible': False},366,86,0.0
33361,76352,0449227421,0.0,0.0,{'was_impossible': False},487,55,0.0
30973,145451,0375703063,0.0,0.0,{'was_impossible': False},155,73,0.0
18655,44728,0553582658,0.0,0.0,{'was_impossible': False},102,45,0.0
30931,131046,0312289723,9.0,0.0,{'was_impossible': False},133,28,9.0
2920,98741,0786862564,0.0,0.0,{'was_impossible': False},235,41,0.0
10065,234623,055356773X,0.0,0.0,{'was_impossible': False},235,48,0.0
30990,198711,0446363669,0.0,0.0,{'was_impossible': False},356,30,0.0
23201,198711,0451183665,0.0,0.0,{'was_impossible': False},356,75,0.0
33486,102967,0553569570,0.0,0.0,{'was_impossible': False},383,30,0.0
28154,104058,0971880107,0.0,0.0,{'was_impossible': False},18,609,0.0
30859,228998,0425133540,0.0,0.0,{'was_impossible': False},193,82,0.0
30849,245963,0515128600,0.0,0.0,{'was_impossible': False},146,34,0.0
23310,175003,0345404777,0.0,0.0,{'was_impossible': False},292,36,0.0
6455,151589,0345345738,0.0,0.0,{'was_impossible': False},43,29,0.0
1150,166123,0743460529,0.0,0.0,{'was_impossible': False},201,59,0.0
28242,36836,0394742117,0.0,0.0,{'was_impossible': False},160,30,0.0
26109,81045,034543479X,0.0,0.0,{'was_impossible': False},52,48,0.0
8578,262399,0446610178,0.0,0.0,{'was_impossible': False},164,31,0.0
26108,77809,0971880107,0.0,0.0,{'was_impossible': False},83,609,0.0
21228,198711,034538184X,0.0,0.0,{'was_impossible': False},356,55,0.0
21117,234623,0553278002,0.0,0.0,{'was_impossible': False},235,33,0.0
5031,198711,034543479X,0.0,0.0,{'was_impossible': False},356,48,0.0
1159,175003,0060505885,0.0,0.0,{'was_impossible': False},292,25,0.0
23384,203968,0440226104,0.0,0.0,{'was_impossible': False},93,122,0.0
8505,228998,0440225299,0.0,0.0,{'was_impossible': False},193,42,0.0
23205,227447,0345404785,0.0,0.0,{'was_impossible': False},300,37,0.0
2918,198711,0425172546,0.0,0.0,{'was_impossible': False},356,76,0.0
26239,252071,0553575104,0.0,0.0,{'was_impossible': False},113,38,0.0
8516,278418,0140244824,0.0,0.0,{'was_impossible': False},171,105,0.0
21141,212898,0425168220,0.0,0.0,{'was_impossible': False},194,28,0.0
18687,245963,0440213290,0.0,0.0,{'was_impossible': False},146,70,0.0
18694,115120,0061099732,0.0,0.0,{'was_impossible': False},241,36,0.0
8509,234623,0553574086,0.0,0.0,{'was_impossible': False},235,42,0.0
28157,198711,0446360589,0.0,0.0,{'was_impossible': False},356,84,0.0
26240,112881,0449223043,0.0,0.0,{'was_impossible': False},110,32,0.0
30888,198711,0671042858,0.0,0.0,{'was_impossible': False},356,74,0.0
11862,113519,0061099732,0.0,0.0,{'was_impossible': False},221,36,0.0
26246,151790,0440209803,0.0,0.0,{'was_impossible': False},27,28,0.0
1166,278418,0446350109,0.0,0.0,{'was_impossible': False},171,37,0.0
30875,76352,0671894455,0.0,0.0,{'was_impossible': False},487,71,0.0
4971,76352,0425176932,0.0,0.0,{'was_impossible': False},487,25,0.0
13601,55548,0553571818,0.0,0.0,{'was_impossible': False},128,49,0.0
33068,271284,0345345738,0.0,0.0,{'was_impossible': False},129,29,0.0
18820,195694,0316781266,0.0,0.0,{'was_impossible': False},158,81,0.0
33609,175003,0553292722,0.0,0.0,{'was_impossible': False},292,62,0.0
30604,76352,0399148701,0.0,0.0,{'was_impossible': False},487,13,0.0
33764,213350,0553572512,0.0,0.0,{'was_impossible': False},58,31,0.0
12017,76352,0312963297,0.0,0.0,{'was_impossible': False},487,32,0.0
20954,14521,0451205146,0.0,0.0,{'was_impossible': False},176,20,0.0
960,245963,0553560441,0.0,0.0,{'was_impossible': False},146,41,0.0
31125,112026,0060192119,0.0,0.0,{'was_impossible': False},130,34,0.0
11677,244688,0446610550,0.0,0.0,{'was_impossible': False},59,47,0.0
18978,102967,0671519816,0.0,0.0,{'was_impossible': False},383,35,0.0
10219,76352,0671867164,0.0,0.0,{'was_impossible': False},487,30,0.0
33781,87746,0425147584,0.0,0.0,{'was_impossible': False},171,66,0.0
16669,238120,0451205146,9.0,0.0,{'was_impossible': False},325,20,9.0
31128,55492,014016930X,0.0,0.0,{'was_impossible': False},366,25,0.0
20927,111947,0446365505,0.0,0.0,{'was_impossible': False},56,49,0.0
12019,203968,0425142485,0.0,0.0,{'was_impossible': False},93,51,0.0
28457,217375,0446356832,0.0,0.0,{'was_impossible': False},231,54,0.0
11678,230496,0345409329,0.0,0.0,{'was_impossible': False},80,30,0.0
33104,130426,0821769367,0.0,0.0,{'was_impossible': False},30,32,0.0
16070,145198,0971880107,0.0,0.0,{'was_impossible': False},9,609,0.0
11697,175003,0451199685,0.0,0.0,{'was_impossible': False},292,26,0.0
1386,196077,0061099732,7.0,0.0,{'was_impossible': False},276,36,7.0
3184,87746,0446602213,0.0,0.0,{'was_impossible': False},171,38,0.0
6357,278418,0425155404,0.0,0.0,{'was_impossible': False},171,56,0.0
3189,81609,0060740450,0.0,0.0,{'was_impossible': False},24,41,0.0
16082,228998,0345311396,0.0,0.0,{'was_impossible': False},193,24,0.0
20958,167800,0446356832,0.0,0.0,{'was_impossible': False},104,54,0.0
18503,61619,0345413903,0.0,0.0,{'was_impossible': False},102,78,0.0
28449,196047,0971880107,0.0,0.0,{'was_impossible': False},59,609,0.0
13392,238120,034540761X,0.0,0.0,{'was_impossible': False},325,45,0.0
974,278418,0451205421,0.0,0.0,{'was_impossible': False},171,39,0.0
16655,37493,0385334036,0.0,0.0,{'was_impossible': False},23,16,0.0
30606,238526,0446609943,0.0,0.0,{'was_impossible': False},71,43,0.0
5100,36836,0425152251,0.0,0.0,{'was_impossible': False},160,74,0.0
16071,185233,0345404114,0.0,0.0,{'was_impossible': False},338,54,0.0
4789,127429,0375726349,0.0,0.0,{'was_impossible': False},124,25,0.0
8371,187145,0971880107,6.0,0.0,{'was_impossible': False},135,609,6.0
6349,49109,0380716542,0.0,0.0,{'was_impossible': False},99,31,0.0
25789,49109,034540761X,0.0,0.0,{'was_impossible': False},99,45,0.0
1414,258690,0061030635,0.0,0.0,{'was_impossible': False},29,25,0.0
13842,75860,0767916069,0.0,0.0,{'was_impossible': False},67,31,0.0
33080,234623,0451206711,0.0,0.0,{'was_impossible': False},235,28,0.0
25778,166596,055358264X,0.0,0.0,{'was_impossible': False},196,47,0.0
12041,172030,0425145638,0.0,0.0,{'was_impossible': False},111,57,0.0
18459,87746,0553292722,0.0,0.0,{'was_impossible': False},171,62,0.0
13841,170518,0449217264,0.0,0.0,{'was_impossible': False},156,41,0.0
26431,234623,0446603589,0.0,0.0,{'was_impossible': False},235,63,0.0
6323,143792,0060529709,0.0,0.0,{'was_impossible': False},69,24,0.0
28510,258690,0553569570,0.0,0.0,{'was_impossible': False},29,30,0.0
31150,266226,0446365505,0.0,0.0,{'was_impossible': False},132,49,0.0
5128,194669,0440237300,0.0,0.0,{'was_impossible': False},80,22,0.0
2769,182987,0446356832,0.0,0.0,{'was_impossible': False},21,54,0.0
3246,39646,006101351X,0.0,0.0,{'was_impossible': False},159,170,0.0
13846,234623,0061000175,0.0,0.0,{'was_impossible': False},235,25,0.0
20910,134247,0061030635,0.0,0.0,{'was_impossible': False},76,25,0.0
4773,212898,0671000306,0.0,0.0,{'was_impossible': False},194,31,0.0
23520,115120,0440217490,0.0,0.0,{'was_impossible': False},241,52,0.0
13826,98741,0316780375,0.0,0.0,{'was_impossible': False},235,78,0.0
33802,170518,0515115649,0.0,0.0,{'was_impossible': False},156,36,0.0
16025,234623,0373244487,0.0,0.0,{'was_impossible': False},235,46,0.0
31139,39646,0380817446,0.0,0.0,{'was_impossible': False},159,26,0.0
21334,127429,0671701231,0.0,0.0,{'was_impossible': False},124,51,0.0
30571,23768,0316789844,0.0,0.0,{'was_impossible': False},336,29,0.0
30564,212898,0061099341,0.0,0.0,{'was_impossible': False},194,30,0.0
8343,268330,059045367X,0.0,0.0,{'was_impossible': False},134,33,0.0
33815,61619,0451180429,0.0,0.0,{'was_impossible': False},102,40,0.0
26418,91931,0971880107,0.0,0.0,{'was_impossible': False},38,609,0.0
16014,230522,0446613843,0.0,0.0,{'was_impossible': False},330,30,0.0
11647,23768,0446516538,0.0,0.0,{'was_impossible': False},336,81,0.0
20911,61619,0553574086,0.0,0.0,{'was_impossible': False},102,42,0.0
6737,87746,0440235162,0.0,0.0,{'was_impossible': False},171,72,0.0
2785,265313,0345422317,8.0,0.0,{'was_impossible': False},215,46,8.0
8348,129358,0373218397,0.0,0.0,{'was_impossible': False},88,60,0.0
30629,234623,0385421982,0.0,0.0,{'was_impossible': False},235,22,0.0
16106,230249,0971880107,0.0,0.0,{'was_impossible': False},43,609,0.0
25844,76352,0553263226,0.0,0.0,{'was_impossible': False},487,50,0.0
30683,231210,0440944597,0.0,0.0,{'was_impossible': False},218,25,0.0
33632,76352,0380730820,0.0,0.0,{'was_impossible': False},487,31,0.0
25958,36836,0156006529,0.0,0.0,{'was_impossible': False},160,49,0.0
3139,76352,0440241073,0.0,0.0,{'was_impossible': False},487,142,0.0
1358,38023,0971880107,9.0,0.0,{'was_impossible': False},91,609,9.0
2842,55492,0671004565,0.0,0.0,{'was_impossible': False},366,72,0.0
13428,56856,0425122123,0.0,0.0,{'was_impossible': False},206,60,0.0
8646,130426,0440237300,0.0,0.0,{'was_impossible': False},30,22,0.0
10186,227447,0743418131,0.0,0.0,{'was_impossible': False},300,56,0.0
25944,238120,0385324057,0.0,0.0,{'was_impossible': False},325,28,0.0
28073,212898,0553272837,0.0,0.0,{'was_impossible': False},194,37,0.0
9971,217375,0425144429,0.0,0.0,{'was_impossible': False},231,61,0.0
1028,238781,0743410181,0.0,0.0,{'was_impossible': False},181,30,0.0
33162,127429,0446604402,0.0,0.0,{'was_impossible': False},124,42,0.0
26341,76942,042515601X,0.0,0.0,{'was_impossible': False},107,25,0.0
23107,200674,0425162788,0.0,0.0,{'was_impossible': False},143,37,0.0
25967,114414,0380796104,0.0,0.0,{'was_impossible': False},203,27,0.0
6392,198711,0399146253,0.0,0.0,{'was_impossible': False},356,42,0.0
11965,198711,0446365505,0.0,0.0,{'was_impossible': False},356,49,0.0
21022,127429,0345447840,0.0,0.0,{'was_impossible': False},124,59,0.0
23131,198711,0446394521,0.0,0.0,{'was_impossible': False},356,85,0.0
18830,102967,0425155404,0.0,0.0,{'was_impossible': False},383,56,0.0
33613,170518,044011585X,0.0,0.0,{'was_impossible': False},156,48,0.0
6406,238120,080411868X,8.0,0.0,{'was_impossible': False},325,100,8.0
28382,145431,0446350109,0.0,0.0,{'was_impossible': False},61,37,0.0
13710,36606,0446604402,0.0,0.0,{'was_impossible': False},247,42,0.0
33188,225810,0425144429,0.0,0.0,{'was_impossible': False},219,61,0.0
18840,245963,0061093327,0.0,0.0,{'was_impossible': False},146,29,0.0
16179,112881,0451176723,0.0,0.0,{'was_impossible': False},110,33,0.0
18551,219546,0060505885,0.0,0.0,{'was_impossible': False},126,25,0.0
33186,251613,0440202043,5.0,0.0,{'was_impossible': False},130,71,5.0
1046,170518,080410946X,0.0,0.0,{'was_impossible': False},156,36,0.0
23110,76352,0345334019,0.0,0.0,{'was_impossible': False},487,35,0.0
4843,43806,0971880107,0.0,0.0,{'was_impossible': False},51,609,0.0
23083,142093,0671014196,0.0,0.0,{'was_impossible': False},60,81,0.0
1367,198711,0553568760,0.0,0.0,{'was_impossible': False},356,39,0.0
30667,198711,0671701231,0.0,0.0,{'was_impossible': False},356,51,0.0
16633,186570,0553278002,0.0,0.0,{'was_impossible': False},96,33,0.0
1378,196077,0061031992,0.0,0.0,{'was_impossible': False},276,34,0.0
6680,36836,0425162443,0.0,0.0,{'was_impossible': False},160,96,0.0
25893,55492,0971880107,0.0,0.0,{'was_impossible': False},366,609,0.0
23064,115120,0446612545,0.0,0.0,{'was_impossible': False},241,108,0.0
18920,145451,0515133302,0.0,0.0,{'was_impossible': False},155,47,0.0
33134,87746,0312099436,0.0,0.0,{'was_impossible': False},171,27,0.0
18922,238120,0316678104,0.0,0.0,{'was_impossible': False},325,45,0.0
10199,212645,0345422406,0.0,0.0,{'was_impossible': False},41,25,0.0
31104,170518,0553579983,0.0,0.0,{'was_impossible': False},156,56,0.0
12008,166123,0425185710,0.0,0.0,{'was_impossible': False},201,42,0.0
23463,76352,0060008776,0.0,0.0,{'was_impossible': False},487,18,0.0
26381,264317,0380796104,0.0,0.0,{'was_impossible': False},96,27,0.0
31107,11601,0515120871,0.0,0.0,{'was_impossible': False},187,30,0.0
18928,87746,0446604275,0.0,0.0,{'was_impossible': False},171,50,0.0
3163,130157,0971880107,0.0,0.0,{'was_impossible': False},23,609,0.0
16579,269566,0446604275,0.0,0.0,{'was_impossible': False},266,50,0.0
11707,36836,006016848X,0.0,0.0,{'was_impossible': False},160,77,0.0
1007,178181,0553260960,0.0,0.0,{'was_impossible': False},54,42,0.0
18890,102967,0394742117,0.0,0.0,{'was_impossible': False},383,30,0.0
16147,55734,042517400X,0.0,0.0,{'was_impossible': False},87,32,0.0
33675,142093,0446609943,0.0,0.0,{'was_impossible': False},60,43,0.0
30662,49109,0515099546,0.0,0.0,{'was_impossible': False},99,29,0.0
11725,225810,0425140032,0.0,0.0,{'was_impossible': False},219,45,0.0
23072,130426,0821770209,0.0,0.0,{'was_impossible': False},30,23,0.0
33676,127359,0971880107,0.0,0.0,{'was_impossible': False},122,609,0.0
25903,262399,0449227421,0.0,0.0,{'was_impossible': False},164,55,0.0
28411,268330,0743411250,0.0,0.0,{'was_impossible': False},134,62,0.0
6369,238526,0553275976,0.0,0.0,{'was_impossible': False},71,94,0.0
6672,242824,0515118559,0.0,0.0,{'was_impossible': False},108,38,0.0
20973,269566,0425161242,0.0,0.0,{'was_impossible': False},266,44,0.0
30653,183340,0345334019,0.0,0.0,{'was_impossible': False},15,35,0.0
8393,234623,0553580930,0.0,0.0,{'was_impossible': False},235,52,0.0
33684,198711,0425116840,0.0,0.0,{'was_impossible': False},356,71,0.0
8392,189666,0971880107,0.0,0.0,{'was_impossible': False},13,609,0.0
28841,203968,0553296124,0.0,0.0,{'was_impossible': False},93,30,0.0
30174,217375,0451180216,0.0,0.0,{'was_impossible': False},231,27,0.0
23909,127429,0684848783,0.0,0.0,{'was_impossible': False},124,62,0.0
7388,235429,042517400X,0.0,0.0,{'was_impossible': False},24,32,0.0
2264,51094,0553263226,0.0,0.0,{'was_impossible': False},63,50,0.0
3866,59971,034538184X,0.0,0.0,{'was_impossible': False},51,55,0.0
24890,145451,0671758896,0.0,0.0,{'was_impossible': False},155,83,0.0
24883,262399,0553575090,0.0,0.0,{'was_impossible': False},164,39,0.0
32307,170518,038072118X,0.0,0.0,{'was_impossible': False},156,30,0.0
19899,234623,0440226104,0.0,0.0,{'was_impossible': False},235,122,0.0
12567,81609,0971880107,0.0,0.0,{'was_impossible': False},24,609,0.0
15059,69042,0553572210,0.0,0.0,{'was_impossible': False},98,43,0.0
24874,146175,0971880107,0.0,0.0,{'was_impossible': False},56,609,0.0
32305,73394,0671028367,0.0,0.0,{'was_impossible': False},233,36,0.0
20331,112026,0425173534,0.0,0.0,{'was_impossible': False},130,34,0.0
24409,76352,0553582658,0.0,0.0,{'was_impossible': False},487,45,0.0
32303,115490,0380804697,0.0,0.0,{'was_impossible': False},166,19,0.0
7721,73394,0515128600,0.0,0.0,{'was_impossible': False},233,34,0.0
20351,234623,0821769367,0.0,0.0,{'was_impossible': False},235,32,0.0
210,124942,0446608602,0.0,0.0,{'was_impossible': False},164,34,0.0
29198,145451,0440235154,0.0,0.0,{'was_impossible': False},155,28,0.0
228,242824,0515124893,0.0,0.0,{'was_impossible': False},108,41,0.0
17421,234623,0312995423,0.0,0.0,{'was_impossible': False},235,63,0.0
24919,131046,042515601X,0.0,0.0,{'was_impossible': False},133,25,0.0
9454,112881,0804115761,0.0,0.0,{'was_impossible': False},110,56,0.0
34788,175003,0449227421,0.0,0.0,{'was_impossible': False},292,55,0.0
34790,166596,0425172996,0.0,0.0,{'was_impossible': False},196,44,0.0
15081,265313,0515121495,0.0,0.0,{'was_impossible': False},215,36,0.0
12564,131046,0425122123,0.0,0.0,{'was_impossible': False},133,60,0.0
17811,244349,0345386108,0.0,0.0,{'was_impossible': False},45,68,0.0
218,222050,0971880107,0.0,0.0,{'was_impossible': False},29,609,0.0
17438,227447,0345422317,0.0,0.0,{'was_impossible': False},300,46,0.0
5882,271284,0449223795,0.0,0.0,{'was_impossible': False},129,27,0.0
15075,186570,0345422406,1.0,0.0,{'was_impossible': False},96,25,1.0
4240,112881,0425136191,0.0,0.0,{'was_impossible': False},110,36,0.0
34801,127429,0385502532,0.0,0.0,{'was_impossible': False},124,53,0.0
15048,149802,0440226414,0.0,0.0,{'was_impossible': False},15,34,0.0
34779,217375,0451408888,0.0,0.0,{'was_impossible': False},231,30,0.0
29686,114414,0425189864,0.0,0.0,{'was_impossible': False},203,47,0.0
5872,98741,0345442822,0.0,0.0,{'was_impossible': False},235,27,0.0
15026,87746,0440222656,0.0,0.0,{'was_impossible': False},171,206,0.0
27078,23768,0439404371,0.0,0.0,{'was_impossible': False},336,33,0.0
24851,61619,0399139540,0.0,0.0,{'was_impossible': False},102,22,0.0
29654,166596,0312144075,10.0,0.0,{'was_impossible': False},196,45,10.0
27088,230522,0553582658,0.0,0.0,{'was_impossible': False},330,45,0.0
34870,175003,0553580884,0.0,0.0,{'was_impossible': False},292,40,0.0
32276,266226,0425167720,0.0,0.0,{'was_impossible': False},132,36,0.0
14984,269566,0449227545,0.0,0.0,{'was_impossible': False},266,29,0.0
24419,131046,0425151875,0.0,0.0,{'was_impossible': False},133,46,0.0
29250,170518,0449221504,0.0,0.0,{'was_impossible': False},156,97,0.0
11018,73394,0425140032,0.0,0.0,{'was_impossible': False},233,45,0.0
157,198711,0449203794,0.0,0.0,{'was_impossible': False},356,42,0.0
29640,227447,0553282476,0.0,0.0,{'was_impossible': False},300,63,0.0
155,85701,0380703882,0.0,0.0,{'was_impossible': False},87,40,0.0
14981,115120,0425147517,0.0,0.0,{'was_impossible': False},241,52,0.0
3896,228998,0671568175,0.0,0.0,{'was_impossible': False},193,68,0.0
2251,115120,0671673688,0.0,0.0,{'was_impossible': False},241,69,0.0
29655,212898,038072118X,0.0,0.0,{'was_impossible': False},194,30,0.0
17474,217375,044023574X,5.0,0.0,{'was_impossible': False},231,28,5.0
29227,145451,0671701231,0.0,0.0,{'was_impossible': False},155,51,0.0
9150,76352,0671004565,0.0,0.0,{'was_impossible': False},487,72,0.0
2256,210792,0425175405,0.0,0.0,{'was_impossible': False},54,100,0.0
7414,115120,0553260960,0.0,0.0,{'was_impossible': False},241,42,0.0
34830,167800,0156006529,0.0,0.0,{'was_impossible': False},104,49,0.0
34832,124079,0425158640,0.0,0.0,{'was_impossible': False},31,21,0.0
29242,238120,0446518581,0.0,0.0,{'was_impossible': False},325,29,0.0
