,uid,iid,rui,est,details,Iu,Ui,err
12872,26544,0451202317,0.0,0.0,{'was_impossible': False},192,34,0.0
20746,170518,044022165X,0.0,0.0,{'was_impossible': False},154,162,0.0
20743,175003,0553583980,0.0,0.0,{'was_impossible': False},290,44,0.0
33696,143792,0060529709,0.0,0.0,{'was_impossible': False},71,29,0.0
17899,35050,0440203856,0.0,0.0,{'was_impossible': False},142,54,0.0
9111,234623,0553572210,0.0,0.0,{'was_impossible': False},235,38,0.0
16516,73394,0373250282,0.0,0.0,{'was_impossible': False},224,33,0.0
2614,230708,0345387554,0.0,0.0,{'was_impossible': False},54,26,0.0
14785,115120,0425192733,0.0,0.0,{'was_impossible': False},238,43,0.0
31946,114414,0425142485,0.0,0.0,{'was_impossible': False},206,45,0.0
15635,55492,0553296124,0.0,0.0,{'was_impossible': False},369,28,0.0
8431,242824,0821769340,0.0,0.0,{'was_impossible': False},108,34,0.0
29504,79186,0446527165,0.0,0.0,{'was_impossible': False},101,31,0.0
22824,76352,067103619X,0.0,0.0,{'was_impossible': False},507,34,0.0
15654,145431,0345422317,0.0,0.0,{'was_impossible': False},55,49,0.0
8435,39616,0425192733,0.0,0.0,{'was_impossible': False},69,43,0.0
2087,145451,0446604232,0.0,0.0,{'was_impossible': False},158,43,0.0
34288,234623,0515099546,0.0,0.0,{'was_impossible': False},235,28,0.0
26710,11601,0451180429,0.0,0.0,{'was_impossible': False},176,37,0.0
26460,198711,0553296124,0.0,0.0,{'was_impossible': False},366,28,0.0
26459,228998,0446611212,0.0,0.0,{'was_impossible': False},190,124,0.0
34084,212898,0425145638,0.0,0.0,{'was_impossible': False},193,55,0.0
7704,179733,0671795554,0.0,0.0,{'was_impossible': False},94,29,0.0
2072,145431,0425167720,0.0,0.0,{'was_impossible': False},55,35,0.0
2071,102967,0425150143,0.0,0.0,{'was_impossible': False},401,46,0.0
22858,259114,0971880107,0.0,0.0,{'was_impossible': False},8,634,0.0
22113,271284,0425165566,0.0,0.0,{'was_impossible': False},120,31,0.0
26478,112881,0446601640,0.0,0.0,{'was_impossible': False},117,41,0.0
15623,129358,0671749412,0.0,0.0,{'was_impossible': False},94,34,0.0
2605,145451,0821769278,0.0,0.0,{'was_impossible': False},158,38,0.0
2154,234623,0821769367,0.0,0.0,{'was_impossible': False},235,37,0.0
34260,115120,0553275976,0.0,0.0,{'was_impossible': False},238,94,0.0
26678,101209,0553582658,0.0,0.0,{'was_impossible': False},52,43,0.0
8387,127233,0345422406,0.0,0.0,{'was_impossible': False},135,32,0.0
8390,241614,0140244824,0.0,0.0,{'was_impossible': False},36,100,0.0
29171,52584,0671004565,0.0,0.0,{'was_impossible': False},329,65,0.0
8391,145431,0316693286,0.0,0.0,{'was_impossible': False},55,35,0.0
22156,73394,0452277337,0.0,0.0,{'was_impossible': False},224,24,0.0
34116,73394,0553584049,0.0,0.0,{'was_impossible': False},224,33,0.0
29136,234623,055356773X,0.0,0.0,{'was_impossible': False},235,47,0.0
15602,64946,0971880107,0.0,0.0,{'was_impossible': False},12,634,0.0
2134,76352,0446363669,0.0,0.0,{'was_impossible': False},507,35,0.0
8399,76352,0061096113,0.0,0.0,{'was_impossible': False},507,40,0.0
8404,228998,0385508042,0.0,0.0,{'was_impossible': False},190,85,0.0
2596,245963,0425120279,0.0,0.0,{'was_impossible': False},145,38,0.0
14799,93085,0971880107,0.0,0.0,{'was_impossible': False},53,634,0.0
29166,266226,0312982518,0.0,0.0,{'was_impossible': False},135,34,0.0
22790,26544,0679724362,0.0,0.0,{'was_impossible': False},192,22,0.0
29497,278418,0449221180,0.0,0.0,{'was_impossible': False},184,22,0.0
2602,145451,0671004565,0.0,0.0,{'was_impossible': False},158,65,0.0
2581,175003,0449005836,0.0,0.0,{'was_impossible': False},290,29,0.0
31926,242824,0373484429,0.0,0.0,{'was_impossible': False},108,48,0.0
7694,112026,0425162788,0.0,0.0,{'was_impossible': False},138,40,0.0
14732,57006,0971880107,0.0,0.0,{'was_impossible': False},29,634,0.0
7608,278418,0345388771,0.0,0.0,{'was_impossible': False},184,29,0.0
22939,278418,0425120279,0.0,0.0,{'was_impossible': False},184,38,0.0
26423,112026,0345422317,0.0,0.0,{'was_impossible': False},138,49,0.0
7602,175003,0425180638,0.0,0.0,{'was_impossible': False},290,97,0.0
7598,87746,0060932759,0.0,0.0,{'was_impossible': False},159,41,0.0
1991,145451,0440235154,0.0,0.0,{'was_impossible': False},158,30,0.0
26417,36836,0671042572,0.0,0.0,{'was_impossible': False},163,53,0.0
1989,27788,0312288115,0.0,0.0,{'was_impossible': False},17,37,0.0
14664,172030,0440200563,0.0,0.0,{'was_impossible': False},110,49,0.0
14674,52584,0446602213,0.0,0.0,{'was_impossible': False},329,39,0.0
21971,238120,0446516538,0.0,0.0,{'was_impossible': False},304,73,0.0
15804,115120,0553561618,0.0,0.0,{'was_impossible': False},238,79,0.0
34055,234623,0345413903,0.0,0.0,{'was_impossible': False},235,83,0.0
29551,82926,0446802204,0.0,0.0,{'was_impossible': False},35,29,0.0
15807,245963,0425175405,0.0,0.0,{'was_impossible': False},145,108,0.0
1975,145451,0451202317,0.0,0.0,{'was_impossible': False},158,34,0.0
32281,264317,0380796104,0.0,0.0,{'was_impossible': False},103,29,0.0
14621,217375,0451180216,0.0,0.0,{'was_impossible': False},256,27,0.0
31882,212898,0345465083,0.0,0.0,{'was_impossible': False},193,82,0.0
14617,245963,0449205878,0.0,0.0,{'was_impossible': False},145,30,0.0
7590,115120,0451192001,0.0,0.0,{'was_impossible': False},238,43,0.0
14820,267409,0061031992,0.0,0.0,{'was_impossible': False},53,31,0.0
7610,55492,0425173534,0.0,0.0,{'was_impossible': False},369,37,0.0
34310,115120,0671673688,0.0,0.0,{'was_impossible': False},238,76,0.0
2658,78783,0061099732,0.0,0.0,{'was_impossible': False},347,42,0.0
22049,87555,0971880107,0.0,0.0,{'was_impossible': False},183,634,0.0
2056,55492,0061093327,0.0,0.0,{'was_impossible': False},369,28,0.0
7690,217375,0446613053,0.0,0.0,{'was_impossible': False},256,27,0.0
29127,115120,0553575104,0.0,0.0,{'was_impossible': False},238,42,0.0
2663,180957,0971880107,0.0,0.0,{'was_impossible': False},51,634,0.0
15703,271284,0446604402,0.0,0.0,{'was_impossible': False},120,42,0.0
15705,115120,0380730820,0.0,0.0,{'was_impossible': False},238,32,0.0
22883,240144,0971880107,0.0,0.0,{'was_impossible': False},65,634,0.0
29098,124942,0804106436,0.0,0.0,{'was_impossible': False},179,39,0.0
2673,142093,0060926317,0.0,0.0,{'was_impossible': False},65,32,0.0
15732,269566,0061030430,0.0,0.0,{'was_impossible': False},279,20,0.0
7658,76352,0452284937,0.0,0.0,{'was_impossible': False},507,18,0.0
22024,29855,0971880107,0.0,0.0,{'was_impossible': False},68,634,0.0
14701,36836,0679772677,0.0,0.0,{'was_impossible': False},163,55,0.0
14697,198711,0440236053,0.0,0.0,{'was_impossible': False},366,37,0.0
22004,32195,0553572210,0.0,0.0,{'was_impossible': False},104,38,0.0
15758,198711,1551664348,0.0,0.0,{'was_impossible': False},366,30,0.0
21989,98741,0373218397,0.0,0.0,{'was_impossible': False},231,56,0.0
22923,44728,1400031699,0.0,0.0,{'was_impossible': False},106,25,0.0
2680,35050,0345402871,0.0,0.0,{'was_impossible': False},142,76,0.0
8376,254971,0671695142,0.0,0.0,{'was_impossible': False},77,51,0.0
7820,231210,0061093335,0.0,0.0,{'was_impossible': False},207,23,0.0
22179,278418,0553583980,0.0,0.0,{'was_impossible': False},184,44,0.0
29310,145451,0061031070,0.0,0.0,{'was_impossible': False},158,37,0.0
8177,152249,0345317580,0.0,0.0,{'was_impossible': False},44,30,0.0
8029,39646,0440209803,5.0,0.0,{'was_impossible': False},176,35,5.0
8182,73394,1551660717,0.0,0.0,{'was_impossible': False},224,32,0.0
22527,36836,067976397X,0.0,0.0,{'was_impossible': False},163,44,0.0
22354,256407,0446604402,0.0,0.0,{'was_impossible': False},143,42,0.0
29380,33974,0743418131,8.0,0.0,{'was_impossible': False},78,55,8.0
22531,227447,0061093335,0.0,0.0,{'was_impossible': False},299,23,0.0
15065,198711,0553275976,0.0,0.0,{'was_impossible': False},366,94,0.0
22514,254971,042518630X,0.0,0.0,{'was_impossible': False},77,61,0.0
15271,114414,0380796104,0.0,0.0,{'was_impossible': False},206,29,0.0
8211,145451,0440224624,0.0,0.0,{'was_impossible': False},158,70,0.0
2286,170518,0804106436,8.0,0.0,{'was_impossible': False},154,39,8.0
26552,271284,0425147363,0.0,0.0,{'was_impossible': False},120,62,0.0
29389,23768,0553263226,0.0,0.0,{'was_impossible': False},337,50,0.0
29288,83467,0553572210,0.0,0.0,{'was_impossible': False},21,38,0.0
15028,82831,0971880107,7.0,0.0,{'was_impossible': False},58,634,7.0
7983,87746,0865471185,0.0,0.0,{'was_impossible': False},159,20,0.0
7978,230708,0451180216,0.0,0.0,{'was_impossible': False},54,27,0.0
15343,198711,0440221501,0.0,0.0,{'was_impossible': False},366,32,0.0
34207,76352,0743436210,0.0,0.0,{'was_impossible': False},507,66,0.0
26548,124489,0440226414,8.0,0.0,{'was_impossible': False},54,36,8.0
34168,269566,0440224772,0.0,0.0,{'was_impossible': False},279,31,0.0
26597,114414,0671873199,0.0,0.0,{'was_impossible': False},206,32,0.0
15166,73394,1573228583,0.0,0.0,{'was_impossible': False},224,21,0.0
22423,36836,0156006529,0.0,0.0,{'was_impossible': False},163,49,0.0
22460,225810,0671567829,0.0,0.0,{'was_impossible': False},196,29,0.0
15106,87746,0345378490,0.0,0.0,{'was_impossible': False},159,133,0.0
15104,35050,0553287303,0.0,0.0,{'was_impossible': False},142,36,0.0
2346,212898,0886777631,0.0,0.0,{'was_impossible': False},193,16,0.0
22418,167349,0425176932,0.0,0.0,{'was_impossible': False},103,19,0.0
15093,73394,0425180638,0.0,0.0,{'was_impossible': False},224,97,0.0
8160,271284,0451173139,0.0,0.0,{'was_impossible': False},120,39,0.0
22363,203968,0679772677,0.0,0.0,{'was_impossible': False},97,55,0.0
8075,76352,0446604089,0.0,0.0,{'was_impossible': False},507,22,0.0
32051,115120,037570504X,0.0,0.0,{'was_impossible': False},238,71,0.0
22479,175003,0451206711,0.0,0.0,{'was_impossible': False},290,25,0.0
4788,76352,0449005836,0.0,0.0,{'was_impossible': False},507,29,0.0
34177,142093,0688177859,0.0,0.0,{'was_impossible': False},65,39,0.0
15206,178181,0743418131,0.0,0.0,{'was_impossible': False},54,55,0.0
22400,225810,0425125467,0.0,0.0,{'was_impossible': False},196,28,0.0
29327,142093,0385334036,0.0,0.0,{'was_impossible': False},65,23,0.0
8172,87746,0446611913,0.0,0.0,{'was_impossible': False},159,24,0.0
15220,87746,044651747X,0.0,0.0,{'was_impossible': False},159,23,0.0
8074,11601,0671014196,0.0,0.0,{'was_impossible': False},176,76,0.0
8575,76352,0449223043,0.0,0.0,{'was_impossible': False},507,31,0.0
2259,145451,0671758896,0.0,0.0,{'was_impossible': False},158,78,0.0
7946,142093,039914465X,0.0,0.0,{'was_impossible': False},65,26,0.0
7873,114414,0425145638,0.0,0.0,{'was_impossible': False},206,55,0.0
29220,36836,0374172897,0.0,0.0,{'was_impossible': False},163,23,0.0
2198,76352,0345412214,0.0,0.0,{'was_impossible': False},507,32,0.0
7860,115120,0061099732,0.0,0.0,{'was_impossible': False},238,42,0.0
22707,98741,1885171080,0.0,0.0,{'was_impossible': False},231,37,0.0
2530,98741,0515119784,0.0,0.0,{'was_impossible': False},231,32,0.0
22210,52584,0440224829,0.0,0.0,{'was_impossible': False},329,40,0.0
15481,76352,042517736X,0.0,0.0,{'was_impossible': False},507,42,0.0
29468,36836,014023313X,0.0,0.0,{'was_impossible': False},163,76,0.0
15456,102967,0553571818,0.0,0.0,{'was_impossible': False},401,51,0.0
31975,198711,0451180429,0.0,0.0,{'was_impossible': False},366,37,0.0
15497,268330,0553581554,0.0,0.0,{'was_impossible': False},122,65,0.0
7837,210717,0553580884,0.0,0.0,{'was_impossible': False},40,37,0.0
32176,39646,0553580388,0.0,0.0,{'was_impossible': False},176,26,0.0
7829,150968,1551664348,0.0,0.0,{'was_impossible': False},109,30,0.0
7826,102967,0425134350,0.0,0.0,{'was_impossible': False},401,31,0.0
22187,87746,0446610100,0.0,0.0,{'was_impossible': False},159,52,0.0
8367,78783,0451408888,0.0,0.0,{'was_impossible': False},347,32,0.0
15532,198711,0446604402,0.0,0.0,{'was_impossible': False},366,42,0.0
14833,95923,0971880107,0.0,0.0,{'was_impossible': False},21,634,0.0
2184,106225,0140244824,0.0,0.0,{'was_impossible': False},204,100,0.0
15366,238120,0446605581,0.0,0.0,{'was_impossible': False},304,50,0.0
2519,178181,0425172996,0.0,0.0,{'was_impossible': False},54,47,0.0
15444,189334,0679724362,0.0,0.0,{'was_impossible': False},96,22,0.0
8253,170575,0553582658,0.0,0.0,{'was_impossible': False},73,43,0.0
26540,273110,0440224829,0.0,0.0,{'was_impossible': False},36,40,0.0
14973,78783,0440208459,0.0,0.0,{'was_impossible': False},347,25,0.0
15372,23768,042518109X,0.0,0.0,{'was_impossible': False},337,31,0.0
22617,278418,0671695142,0.0,0.0,{'was_impossible': False},184,51,0.0
8265,198711,0553580884,0.0,0.0,{'was_impossible': False},366,37,0.0
22625,190459,044023574X,0.0,0.0,{'was_impossible': False},74,24,0.0
29246,278418,0440207622,7.0,0.0,{'was_impossible': False},184,50,7.0
2235,204522,0671749412,0.0,0.0,{'was_impossible': False},39,34,0.0
2516,259118,0971880107,3.0,0.0,{'was_impossible': False},20,634,3.0
22628,112881,0451202341,0.0,0.0,{'was_impossible': False},117,65,0.0
34138,228998,0440236665,0.0,0.0,{'was_impossible': False},190,29,0.0
15392,76352,0425182908,0.0,0.0,{'was_impossible': False},507,80,0.0
22653,212898,0553574086,0.0,0.0,{'was_impossible': False},193,43,0.0
29434,145451,044021422X,0.0,0.0,{'was_impossible': False},158,30,0.0
7909,142093,0425180964,0.0,0.0,{'was_impossible': False},65,50,0.0
29235,69697,0553582658,0.0,0.0,{'was_impossible': False},142,43,0.0
22673,52002,0971880107,0.0,0.0,{'was_impossible': False},49,634,0.0
22262,194669,0380731851,0.0,0.0,{'was_impossible': False},81,129,0.0
15428,36836,0590453653,0.0,0.0,{'was_impossible': False},163,31,0.0
8268,269566,0553581554,0.0,0.0,{'was_impossible': False},279,65,0.0
8581,145431,0425144429,0.0,0.0,{'was_impossible': False},55,63,0.0
7567,212898,0345378490,0.0,0.0,{'was_impossible': False},193,133,0.0
1959,113519,0375758232,0.0,0.0,{'was_impossible': False},211,19,0.0
7253,78783,0380796104,0.0,0.0,{'was_impossible': False},347,29,0.0
31740,259004,0971880107,0.0,0.0,{'was_impossible': False},20,634,0.0
7235,185233,0373484232,0.0,0.0,{'was_impossible': False},349,48,0.0
28906,102967,044011585X,0.0,0.0,{'was_impossible': False},401,46,0.0
23344,234623,0446365505,0.0,0.0,{'was_impossible': False},235,49,0.0
1682,251613,0440224829,0.0,0.0,{'was_impossible': False},124,40,0.0
3030,217375,0440224705,0.0,0.0,{'was_impossible': False},256,36,0.0
16233,131046,0553288342,0.0,0.0,{'was_impossible': False},126,28,0.0
29807,130426,0440237416,0.0,0.0,{'was_impossible': False},29,20,0.0
31743,278418,0440185327,0.0,0.0,{'was_impossible': False},184,38,0.0
14041,234623,0440221471,0.0,0.0,{'was_impossible': False},235,162,0.0
34434,124942,0440235774,0.0,0.0,{'was_impossible': False},179,27,0.0
8996,87746,0060512822,0.0,0.0,{'was_impossible': False},159,35,0.0
7222,87746,0671867091,0.0,0.0,{'was_impossible': False},159,65,0.0
32414,76352,0425161722,0.0,0.0,{'was_impossible': False},507,39,0.0
29823,242824,0451176723,0.0,0.0,{'was_impossible': False},108,36,0.0
32419,161752,0553575104,0.0,0.0,{'was_impossible': False},58,42,0.0
21563,26544,0553576089,0.0,0.0,{'was_impossible': False},192,26,0.0
23384,265313,0345311396,0.0,0.0,{'was_impossible': False},210,27,0.0
9028,262399,0553583956,0.0,0.0,{'was_impossible': False},166,35,0.0
21586,69042,0553572210,0.0,0.0,{'was_impossible': False},107,38,0.0
26245,127429,0316168688,0.0,0.0,{'was_impossible': False},118,63,0.0
8949,269566,002026478X,0.0,0.0,{'was_impossible': False},279,38,0.0
3011,76352,0553264079,0.0,0.0,{'was_impossible': False},507,44,0.0
31761,62895,0440217490,0.0,0.0,{'was_impossible': False},51,49,0.0
14168,227447,0345404777,0.0,0.0,{'was_impossible': False},299,45,0.0
23266,145451,0440124344,0.0,0.0,{'was_impossible': False},158,40,0.0
8896,170518,0451202341,0.0,0.0,{'was_impossible': False},154,65,0.0
16138,35859,0140244824,0.0,0.0,{'was_impossible': False},548,100,0.0
1740,76352,0553580930,0.0,0.0,{'was_impossible': False},507,49,0.0
14165,172030,0553288342,0.0,0.0,{'was_impossible': False},110,28,0.0
7293,76352,0553560735,9.0,0.0,{'was_impossible': False},507,22,9.0
2983,36836,0345443284,0.0,0.0,{'was_impossible': False},163,146,0.0
7260,87746,0425172546,0.0,0.0,{'was_impossible': False},159,81,0.0
32381,145451,0786862564,0.0,0.0,{'was_impossible': False},158,35,0.0
16163,198711,0679430946,0.0,0.0,{'was_impossible': False},366,25,0.0
31757,23768,0671701231,0.0,0.0,{'was_impossible': False},337,47,0.0
3001,271284,0425171884,0.0,0.0,{'was_impossible': False},120,32,0.0
7274,59971,0385319037,0.0,0.0,{'was_impossible': False},49,29,0.0
26278,222050,0971880107,0.0,0.0,{'was_impossible': False},30,634,0.0
1714,225810,0446605581,0.0,0.0,{'was_impossible': False},196,50,0.0
14124,85701,0821769340,0.0,0.0,{'was_impossible': False},76,34,0.0
16190,61619,034540761X,0.0,0.0,{'was_impossible': False},111,46,0.0
33935,238526,0312980159,0.0,0.0,{'was_impossible': False},68,74,0.0
2985,225810,0061054151,0.0,0.0,{'was_impossible': False},196,22,0.0
21669,238120,0449223043,7.0,0.0,{'was_impossible': False},304,31,7.0
1647,159033,0971880107,0.0,0.0,{'was_impossible': False},169,634,0.0
26888,198711,002026478X,0.0,0.0,{'was_impossible': False},366,38,0.0
16441,152249,0375703063,0.0,0.0,{'was_impossible': False},44,73,0.0
9063,149934,0971880107,0.0,0.0,{'was_impossible': False},83,634,0.0
23451,102967,0671867164,0.0,0.0,{'was_impossible': False},401,35,0.0
9064,76352,0446604232,0.0,0.0,{'was_impossible': False},507,43,0.0
13956,76352,0373484232,0.0,0.0,{'was_impossible': False},507,48,0.0
23458,115120,0345413865,0.0,0.0,{'was_impossible': False},238,46,0.0
16467,76352,0553583956,0.0,0.0,{'was_impossible': False},507,35,0.0
26945,20201,0971880107,0.0,0.0,{'was_impossible': False},30,634,0.0
26209,172030,0440207622,7.0,0.0,{'was_impossible': False},110,50,7.0
23443,238120,044651747X,0.0,0.0,{'was_impossible': False},304,23,0.0
21437,252071,0553575104,0.0,0.0,{'was_impossible': False},125,42,0.0
13915,98741,0440204194,0.0,0.0,{'was_impossible': False},231,47,0.0
3141,115120,0671795554,0.0,0.0,{'was_impossible': False},238,29,0.0
16488,227447,0425168220,0.0,0.0,{'was_impossible': False},299,30,0.0
7044,170518,0451186923,0.0,0.0,{'was_impossible': False},154,55,0.0
7043,198711,0446360589,0.0,0.0,{'was_impossible': False},366,83,0.0
29866,234623,051511264X,7.0,0.0,{'was_impossible': False},235,34,7.0
29868,269566,0515099546,0.0,0.0,{'was_impossible': False},279,28,0.0
1567,98741,0449911004,0.0,0.0,{'was_impossible': False},231,34,0.0
28799,35050,0449225151,0.0,0.0,{'was_impossible': False},142,35,0.0
16484,224435,0425132951,0.0,0.0,{'was_impossible': False},68,50,0.0
23397,219546,0373250282,0.0,0.0,{'was_impossible': False},124,33,0.0
33906,76352,080213825X,0.0,0.0,{'was_impossible': False},507,37,0.0
7123,271284,0425144429,0.0,0.0,{'was_impossible': False},120,63,0.0
1642,170518,0446360589,0.0,0.0,{'was_impossible': False},154,83,0.0
13983,210792,0425144372,0.0,0.0,{'was_impossible': False},46,34,0.0
16330,242824,0440203856,0.0,0.0,{'was_impossible': False},108,54,0.0
16332,149802,0786866276,0.0,0.0,{'was_impossible': False},16,32,0.0
34454,235842,044022165X,0.0,0.0,{'was_impossible': False},94,162,0.0
7161,124942,0312973055,0.0,0.0,{'was_impossible': False},179,24,0.0
7159,73394,0061013412,0.0,0.0,{'was_impossible': False},224,27,0.0
28856,33974,0066214440,0.0,0.0,{'was_impossible': False},78,20,0.0
9041,185233,0345386108,0.0,0.0,{'was_impossible': False},349,66,0.0
16390,87746,080213825X,0.0,0.0,{'was_impossible': False},159,37,0.0
7144,278418,0743460529,0.0,0.0,{'was_impossible': False},184,47,0.0
28852,198711,0671519816,0.0,0.0,{'was_impossible': False},366,41,0.0
21510,262399,0553571818,0.0,0.0,{'was_impossible': False},166,51,0.0
